,Rating,review,year,marca,date,review_year,month,day,week_day_name
933,4,Utah John Special order with many options. Auto is crisp and car is very fun to drive. The look of the glass roof from the inside out is worth the money. Many positive comments on overall look of car. Exhaust note has a neat rumble. Driving down the road if feels like a million bucks and solid as can be. Compared to a Camero and debated long and hard between the two but from inside out there is no doubt this is by far the better car. Much nicer interior and one can actually see outside. I waited many years saving my money to buy this car and it was worth all the time.,2010,Marca_A,2009-11-15,2009,11,15,Sunday
934,4,"New '10 Traded in '08 GT for new '10.  Quite a bit different.  Exterior is sleeker and interior is worlds better. Materials are much better, very quiet inside (until you step on it).  Even turn signal is a significant improvement. Not really any faster, but definitely handles better.  Friend just got SS Camaro.  It is faster, but feels much bigger than Mustang on the road and more cramped inside (I am 6'1"").",2010,Marca_A,2009-11-10,2009,11,10,Tuesday
935,5,"Best Mustang yet! I've driven many Mustangs in my life.  This is by far the best quality Mustang ever.  The power is there when you need it, it's comfortable (we took a 3,000 mile trip in it).  The ride quality is unmatched when coupled with what it can do in corners.  Fuel mileage is more than adequate as well.  Trunk space is very good for a Mustang, not full size car worthy, but sufficient.  I'm very impressed with the Shaker audio system and the SYNC system is beyond cool!",2010,Marca_A,2009-10-22,2009,10,22,Thursday
936,4,"Fantastic drive! Just got the car two days ago and I'm still loving it. The V6 has pep but is a tad slow, and the attention to detail is amazing.  The car handles very smoothly and responds to my touch when I want it to. The interior accent lighting (user customizable) and touches make it fun to show off, and the heated seats up here in the cold cold north were a great option. I get turned heads everywhere I go with the pony upgrade and racing stripes.  The SYNC definitely takes some time to get used to - I still haven't figured out how to hang up a call. The Sat. radio, iPod connection, and 6-disc changer means you never run out of music and media. All in all a great car to own.",2010,Marca_A,2009-10-19,2009,10,19,Monday
937,5,"Simply Amazing !! Our first Mustang --> A 2010 GT Premium, black on black, with Aluminium Machine bright 19 inch wheels, HID light, navigation, rear camera ok, ok one word  it is a - masterpiece (had to wait for 7.5 weeks to get one). Have owned Hondas and Toyotas earlier, Hondas are good, Toyotas are crap (bad experience and hence the opinion). Bottomline, never knew Fords were that good, wasted few years of my life by not driving one earlier. My highschooler is eagerly waiting to get his license and drive it. My 4 year olds just wants to be dropped off to school in the Mustang. Power, the roaring sound, head turner, great handling, the super cool indicators enough said I must say, it is --> Simply Amazing!!",2010,Marca_A,2009-10-13,2009,10,13,Tuesday
938,4,Head turner Have had Carmeros and firebirds over the years including 67 bird 400 and 68ss 396 both hot tire burners. in the three weeks i owner of this basic automatic car the dark blue and 68 style has turned more heads the all the others. could be a little quicker shifting soft ride with firm handling gas mileage should be better but ok avg 20 well priced fun car- i think the grand daughter has her eyes on it in the next few years- great ride for two -kids only in the back-they don't mind they are in the cool ride. I will drive it in the northeast winter but the weight seems to be close to 50/50 should not be a problem enjoy ford better idea well priced,2010,Marca_A,2009-10-07,2009,10,7,Wednesday
939,4,"My Dream Car  I took delivery my dream car a Kona Metallic Blue Mustang GT Premium coupe 3 days ago. This color is amazing, beautiful metallic blue in the sun, purple at dusk or dawn, and black at night. I purchased the comfort package, security package, HID headlights, manual transmission, & Track-Pak option. As you can imagine the handling is phenomenal! The engine horsepower is more than enough for the average driver. However,as a performance enthusiast not enough power for me. The interior has excellent quality, with great ergonomics. I love the aesthetics, from Sync to My Color to the quiet comfortable interior. The audio system has a surprisingly great sound.",2010,Marca_A,2009-10-01,2009,10,1,Thursday
940,5,"""Funtagious"" I have owned new GT Mustangs in the years of 91, 93, 94, 96, 04, and now 2010. I must say, Ford has finally devoted the attention to the Mustang that it deserves.  The car simply handles amazingly, quite agile, and has the power needed to make it fun!  The interior is impressive, especially the ambient lighting. The stereo sounds fantastic. I really can not come up with any suggestions for improvement.  Take a drive, you will be ""hooked""!  ",2010,Marca_A,2009-09-29,2009,9,29,Tuesday
941,4,"awesome car I love this car,crossed shopped it  against the competition,the mustang won on price,and the fun to drive experiance.I have two boys who are already fighting who will drive it first,and they have a few years to go.Still early to have a say about fuel milage but you don't get a mustang for the fuel milage. ",2010,Marca_A,2009-09-26,2009,9,26,Saturday
942,4,"Base Mustang Getting 20mpg driving in Northern VA traffic. HWY MPG GREAT - 435 miles on 14 gallons = 30mpg with ac on. FRPP Exhaust installed. Handling is still a little loose, looking at upgraded shocks and brakes.I got mine for just under 20k, 7k less than the GT. The V8 would be a nice option in the base. V6 has a lot of potential - look at the Shelby Terlingua V6 mustang.  V6 insurance rates are great - less to insure than my old 2007 Rabbit",2010,Marca_A,2009-09-18,2009,9,18,Friday
943,3,"2010 Mustang GT with 3.73 rear axle pack I got the GT (not Premium) with 3.73 rear axle package which came with better brakes and sportier stability programming.  My 08 335i was repurched by BMW due to repetitive faulty high pressure fuel pump.  So got a Stang to ride out the economy.  The engine's power, torque, and sound are more fun than a 335's.  Handling is shameful however..very loose and bouncy front to back and side to side.  I find it necessary to spend $2k extra to upgrade the supension from 2005-FR3 package..which lowers the car and tighens things up.  I hope that helps.  Steering feel is light and dead numb unfortunately.  Steering wheel is also to big.. Still, Engine makes up alot..Very Fun Car!   ",2010,Marca_A,2009-09-17,2009,9,17,Thursday
944,4,"First Impressions Great sound when accelerating. This Torch Red sports car has given me more compliments in the form of teenagers hovering around ""gaga"" to oldsters knowing it is a 2010 and asking how I like it.  What's not to like?  The road feel is superb and the quiet ride is comparable to my Lincoln.  700 mile road trip during first month of ownership resulted in comfortable smooth travel and easy to operate dials for keeping attention to road.  I am confident that the upcoming weeks will reveal complete satisfaction with my purchase.  The ""Wow Factor"" of ""10"" is a pleasure also. ",2010,Marca_A,2009-09-14,2009,9,14,Monday
945,4,Awesome Had the car 2 days now.  Very nice.. fund to drive.  Acceleration is great... sounds great too.  ,2010,Marca_A,2009-08-23,2009,8,23,Sunday
946,5,"WOW!!!! Specs - Kona Blue GT premium coupe, automatic, 19 inch wheels, comfort & security package, HID headlights.  Ford finally got it right with the interior - no more plastic - it is real aluminum now.  The whole interior, from Sync to MyColor is great.  The Shaker 500 audio system is surprising good.  The gauges are laid out well and the car has good console storage space for a sports car.  Also, the trunk has a lot more room than you think and the back seats fold down for more room.  At 6'2"", I fit very comfortably in the car and have ample leg room.  The automatic seats are easy to use.  It would be wise to check out the new Mustang before getting anything else in this category.",2010,Marca_A,2009-08-17,2009,8,17,Monday
